# ['gamma', 'delta', 'b_0', 'b_1', 'muM', 'sigmaM'], ['D0', 'B', 'C', 'mu', 'sigma', 'a_01', 'a_11', 'a_21', 'c_01', 'c_11', 'd_11', 'L']
-0.9531774422519074 0.3122037588951915 2.8181589184044013e-06 0.975609756097561 3914.9776054686354 1.3694193631393885 87.04867879562232 0.0046451186645784 0.4040960406309442 164.64413024282618 0.859958028962815 -0.4968373010215186 -0.004299542165870172 1.5165339786527658e-05 -0.09340530944487319 0.0006527422970629984 0.09345515717026925 0.0009550786925599063
-0.9996381047667078 0.32480511310348903 2.9116195519549023e-06 0.975609756097561 3551.4961911553346 1.3252550664424896 86.54411809345183 0.004081570114455601 0.362372625571587 163.60348253936894 0.8223310285349843 -0.2892086730610536 -0.006158416995293892 2.011796515387083e-05 -0.21520094599750614 0.00030391294243271253 0.1307534676112739 0.00041950250578269186
-0.9954591199083538 0.3254022939865571 2.914975569797944e-06 0.975609756097561 3606.8932420896317 1.305921482120828 86.87087117961906 0.004192235313540373 0.3635174613494202 159.7551739042451 0.8389926790975997 -0.41212681162069376 -0.006375385406117777 2.288553495894677e-05 -0.12381998733077676 0.000897485214933865 0.09378822171441772 7.063661168662806e-05
-0.9312851580322934 0.30670401406769776 1.9224381826208415e-06 0.975609756097561 3482.9453832105446 1.297494080858434 86.1573484340052 0.004288932219683584 0.38402433821493576 162.0079236024718 0.8597822462981142 -0.38652342105672743 -0.005234514027887696 1.6168503075983566e-05 -0.10626203423870365 0.000760584491750482 0.0936106024805477 7.089924684351541e-05
-1.003882980809572 0.3292039624944545 1.347731642796555e-06 0.975609756097561 3696.027963625267 1.3118459334971537 86.48719507349519 0.004446834033366501 0.38868938795478986 163.3155993904841 0.8593809952280558 -0.46084851087361456 -0.005689339921099478 2.1192462845628164e-05 -0.08472187739730384 0.000628894104517122 0.09569068649318811 6.237135484678884e-05
-1.032269511651808 0.33592946219798414 1.071303078522957e-06 0.975609756097561 3324.485128095055 1.297793466303533 85.72009021354297 0.004293227521347329 0.3934580843396935 159.15477406968728 0.8368777217396038 -0.212361324653286 -0.011510769315222182 4.0816109564427027e-05 -0.0945521376125324 0.0007116409902401285 0.09129171985449386 8.513654706525721e-06
-0.9461090658265986 0.3086608554287184 9.117295522924745e-07 0.975609756097561 3751.941599694016 1.3628259085629044 85.79132628196446 0.004303208201771462 0.38039746886192083 164.89295304889905 0.8827679887405311 -0.19307814371323267 -0.009904081462432403 3.568413164666615e-05 -0.10624876857559576 0.00046717668151561524 0.10144819042910423 1.3581234565676586e-05
-1.037662814553339 0.33729106476298915 9.431930285747045e-07 0.975609756097561 2313.9372676983817 1.1244821309228223 85.72761731322734 0.004276776790450876 0.3832695051553804 165.43521953241276 0.8762978634999574 -0.2782011429552901 -0.00819254712188025 2.6712781042596607e-05 -0.17416330616994996 0.0007206140544851836 0.111920079424673 -3.4932742842068835e-06
-1.0677816832340978 0.3472853473411985 7.802488487383778e-07 0.975609756097561 2265.308734012885 1.1073618425986718 86.30142873457255 0.004449300187541713 0.3966980422532169 166.67730407106117 0.8638274160216821 -0.3053006974297241 -0.007043462778343028 2.3785850176593456e-05 -0.1275370008398639 0.0006086030708970355 0.10146059297871625 -2.8545538334871078e-06
-0.9921943586715438 0.3228349470328393 2.978023537588039e-07 0.975609756097561 1931.6123908068878 1.0413597549858915 86.44356297467618 0.004505493393232059 0.39486610020368895 170.45967841678197 0.8813128056620467 -0.34287906943783464 -0.007289024759091548 2.5340998458197467e-05 -0.11526523057027144 0.00035122570588993254 0.10468192089295755 -3.0696948793047525e-06
-0.9995660552110768 0.3194718406881254 3.652821003149952e-07 0.975609756097561 2094.594146706706 1.0331941266861668 85.9350199678644 0.0044262325980191 0.382843471655154 165.03684197913424 0.8553040411942257 -0.3986190306656772 -0.005449047887298903 1.9320578394082315e-05 -0.14809623501113836 0.0006686772300049428 0.10624388671223159 5.569824017885949e-06
-1.0814309787940224 0.34371266834890013 4.865651663091382e-07 0.975609756097561 2018.3342738499646 1.0304228200019667 85.7513333964945 0.004330705448644474 0.37342447479476343 167.04417379495806 0.8937575713419998 -0.28511158754283206 -0.007514178491621927 2.5136242680905483e-05 -0.10569884978152849 0.0007440433079634394 0.0949472136348002 5.926691333683676e-06
-0.9793237235143814 0.31465297851762064 3.349723641716063e-07 0.975609756097561 2146.2341629201924 1.0586317230563058 84.99174625299992 0.00415866078501601 0.37696074621516296 159.5303306983235 0.8592912504035769 -0.41677245667677354 -0.005342104687748544 1.761860203731712e-05 -0.12121953119919451 0.0006447254917257115 0.10115451123469642 7.618189637807274e-06
-0.9278712090648769 0.30305699809235775 4.459333536116623e-07 0.975609756097561 1601.8036219229634 0.9705739916243616 85.93670546183702 0.004150764996242424 0.3724886034926541 168.77957612321558 0.8666574968321739 -0.3956024444250035 -0.005980924392608075 1.9155245681105887e-05 -0.12472324418341849 0.000831738418145278 0.0992648394520925 8.190428615225446e-06
-1.0322961361980685 0.3359711325419836 3.1735776574901474e-07 0.975609756097561 1445.4343080996646 0.916958975462862 86.48022446447965 0.004265588877232477 0.37705755355250414 169.46338374340098 0.8554457868852581 -0.3197611633421208 -0.007686524374301751 2.6160401086341162e-05 -0.12537627159647896 0.000750338012106633 0.10007675864922705 6.2668415001297155e-06
-1.1004518509305798 0.35084163614856545 1.229013553426516e-07 0.975609756097561 2205.410627732496 1.118106602343593 84.90704204257696 0.0042015157623018625 0.38765487503124446 165.40216295762508 0.8701106841276918 -0.320412555502421 -0.006923878341428659 2.218877313412988e-05 -0.12321074669408079 0.0005484695868120472 0.10224224294977369 9.937737860795033e-06
-1.0174444874434005 0.3297871682279603 1.832583858365573e-07 0.975609756097561 1542.4778685822268 0.9229703041153318 85.96683985688625 0.004484449253390491 0.3866078418180324 175.02910978518537 0.9013192326984891 -0.3921125577220066 -0.004876695518644069 1.3894429700558162e-05 -0.12390085955422381 0.0005999860939027678 0.10403562557919144 1.1149342738193208e-05
-1.018746235340326 0.3300238161807304 1.915783720088552e-07 0.975609756097561 1526.667389111043 0.9248386975762525 85.4726781537405 0.004283008393634909 0.38484284024209825 168.1469756358082 0.8885419343745853 -0.25443290903281335 -0.008057595284662412 2.5572394844189373e-05 -0.06428833057153402 0.0008923776658679564 0.08183935241552598 7.251464861747642e-06
-0.9951710076734379 0.3231399635251202 1.996575186926257e-07 0.975609756097561 1446.1819477951585 0.8842375986784664 86.18776038710052 0.0043764129795552265 0.3853875327345454 168.94167727903852 0.8683066013317398 -0.3148853603001358 -0.007307074662182084 2.2517790036996108e-05 -0.17633606356505693 0.0004114511757027342 0.12015413769027547 5.361670749590195e-06
-1.074637216572016 0.3488214875919914 7.646366241197171e-08 0.975609756097561 1330.9090501925916 0.8557890357066602 85.61987040830091 0.004386604797757787 0.3875158971113712 167.80989108140753 0.9027290840615405 -0.34702607016159065 -0.006569897980461307 2.4021339792373156e-05 -0.14250433854969705 0.0006601521006890664 0.10614721869825217 4.060327924923538e-06
-1.0773323624230056 0.3476525927318239 8.040121701442686e-08 0.975609756097561 1309.7925654923124 0.8598507272155049 85.70630918952223 0.004368189497530324 0.3872487728497636 171.17652867202023 0.9167373460202735 -0.3124356349528772 -0.007321505194055071 2.622056412861215e-05 -0.10410515940126583 0.0004974135419560928 0.1009610518371774 5.22878385529718e-06
-1.074372060986548 0.3385088646131683 8.492097078974397e-08 0.975609756097561 645.3501854780504 0.49921901035353744 84.79830712210872 0.004537655093597404 0.40619391734154575 188.32259128826263 0.9536303638002419 -0.18787131939708568 -0.007716430070953987 2.0226268859257488e-05 -0.1239256615117556 0.0007213522141665049 0.09907131208125355 6.334105059092421e-06
-1.0424296712233332 0.32752568932565335 8.364519939285289e-08 0.975609756097561 639.9203318502227 0.48934664024393415 84.57457806598538 0.0042049907789320825 0.3645773537539373 177.19757203141506 0.9716537582193994 -0.4257224938861823 -0.005896615478837481 1.9127822531194883e-05 -0.1189821195402391 0.0009032359099495641 0.09394483657071068 6.715889940402034e-06
-1.075698976684854 0.3367089468190595 9.304710569066136e-08 0.975609756097561 671.3176485616739 0.5046429193695918 85.21816031631806 0.004267204746306419 0.3622737278122041 182.44959748588255 0.9506835237521258 -0.4354954333360732 -0.004403249397549603 1.368457963889851e-05 -0.17635961957091986 0.00027073656100517026 0.12359185037850129 9.033432966999828e-06
-0.9849453332767317 0.31142824841571853 8.068392185766127e-08 0.975609756097561 654.0942520805136 0.48157279622941646 84.70325545640299 0.004312100817668708 0.3749986180181618 180.23056042479982 0.9719569403166133 -0.3747454533643586 -0.005886614837165145 1.770026304216077e-05 -0.10468670671596261 0.0009396524984794431 0.09196181983486895 -4.77236131893029e-06
-0.9773098029155158 0.310797505566958 1.2216397614501776e-07 0.975609756097561 601.0872409913707 0.4298841228989936 84.05446040534414 0.004359392426360681 0.3792080541392231 181.5946656004824 1.0043416798954659 -0.31854665066948573 -0.0067290581640776365 2.0927434233527558e-05 -0.09697704131202878 0.0006786130682829377 0.09601368070271078 -5.00249518912815e-06
-1.042325092449266 0.328026236268507 1.2488683483472435e-07 0.975609756097561 676.5788240645682 0.49989922138179543 84.3259039926009 0.004920444126167024 0.42925890271502665 180.57112870653066 0.9628238257639801 -0.1902916951127971 -0.010309714269648038 3.622684649055265e-05 -0.25545887383926813 0.00041788998360126864 0.1353644994939145 2.0104540634797546e-07
-1.0775327998944881 0.33822766974172624 1.3177205335895782e-07 0.975609756097561 700.8414238316102 0.5202652185156196 85.0920479023514 0.004971561199208876 0.4216087317700717 178.184259163693 0.9586810525982279 -0.20080708309453593 -0.01013870884778707 3.343563206812483e-05 -0.13348598783488985 0.0007015422409661605 0.10292985423509532 1.4480010334033824e-07
-1.0273981025872163 0.3130211019395739 1.4505550749319463e-07 0.975609756097561 642.0133967130089 0.4464828173831126 83.48598364240848 0.004870185521740572 0.4150520117973556 172.62334128535372 0.9451839758295718 -0.2991604338181374 -0.006797071731153385 2.190355784597185e-05 -0.036577491044630366 0.001025322316928072 0.07318054990160215 3.3965963574391644e-07
-1.0440277592495475 0.3233317238868099 1.771809670632279e-07 0.975609756097561 622.7246927397566 0.44447527180517776 85.32465065261425 0.00513971842910801 0.4170162606778335 183.18861131678602 0.985658222470065 -0.42525538483074343 -0.004701459073064641 1.1534693012431978e-05 -0.08705348383609027 0.0010518783912003673 0.08391977036522352 1.9837665482278165e-07
-1.0327001953937094 0.3238353351159746 1.9299714103480035e-07 0.975609756097561 643.9095105498018 0.45199724852281814 84.56042512262377 0.004977425965587157 0.41878353681894365 179.62739988211635 0.9691293274490115 -0.31625980993474245 -0.006045351738333997 1.786905771394738e-05 -0.08403109267689171 0.0008499135077867717 0.08610846745317319 1.8590850134253776e-07
-1.0221720654119655 0.3182247664129142 1.9973705562248065e-07 0.975609756097561 644.9054075108309 0.4688619381582054 84.59665689559348 0.004974799834027816 0.418944882621689 184.75824485069845 1.0017558752364528 -0.3306717346739415 -0.006578132448635611 1.979634513898006e-05 -0.08384114359863513 0.0007708214150049065 0.09131446398564902 1.7086994876109234e-07
-1.0426653628406135 0.32573471802047815 1.7198442882946049e-07 0.975609756097561 673.2496789753275 0.5116519806566862 84.97771932117755 0.004929811914010773 0.41905782305304784 191.5260388752239 0.9941167276124597 -0.3235794402218702 -0.006266111905734964 1.9169414230798905e-05 -0.08826982552071401 0.0007870896194346993 0.09210345924346955 2.0537783636536945e-07
-1.0164600037826996 0.31802527794148105 2.6018912444422844e-07 0.975609756097561 574.0120658442054 0.416400882359492 84.01147272962231 0.004828219453109922 0.41448729364477294 184.57624326292716 1.0084540286000534 -0.253535312107691 -0.007797876591053172 2.3557170850154565e-05 -0.05307587735071766 0.0009885001413531577 0.07778842813600066 2.9173510712759405e-07
-1.037669983571936 0.32512586274684896 1.954700265746893e-07 0.975609756097561 684.1065769140964 0.49763855633457804 84.92840355951373 0.0048673638673939305 0.4083665267767074 185.32252966322625 1.0088410742739926 -0.2647566652124246 -0.008295998725573468 2.8853899801415645e-05 -0.11062300201041808 0.0006483188846173697 0.09885664832424146 -1.8424983752207618e-07
-1.018326151793335 0.3161495418947706 1.8900307712485835e-07 0.975609756097561 741.5772597044489 0.5641161332150604 85.34822242949471 0.004820421799879815 0.40349483772753714 183.19935095723713 0.9583737083763485 -0.42149500530390904 -0.004785403821350523 1.3865404287139689e-05 -0.13540590907948544 0.0007215514228426808 0.10534692956104391 -2.403667708254944e-07
-0.9792367609667538 0.30882743026060844 3.248572080916484e-07 0.975609756097561 616.9969340787505 0.4494796406068907 85.00451693991054 0.004755344720732403 0.4025669929537601 184.69844877508118 0.9780325009139995 -0.32967932919914295 -0.006312457648906893 1.8633391850107344e-05 -0.09917526150927836 0.0006311076422830272 0.09953890226588874 -2.864226964127822e-07
-1.056426517698446 0.3328190858632091 1.864569711963943e-07 0.975609756097561 667.5655501404477 0.48887758598420417 85.63426029315944 0.0046588480010728486 0.3902971767436061 187.06907419299398 0.9711202144174312 -0.38142023799995917 -0.004882550327655041 9.844982495871297e-06 -0.019007389966958645 0.0010378873551970178 0.06727083651502838 -4.199632592652495e-07
-1.0618994556967607 0.33393828431124617 2.6207460825174476e-07 0.975609756097561 596.854612306629 0.4280707715317149 84.74511459068572 0.004336561304803764 0.371044896171 180.95964142892376 0.994001527651108 -0.3900857678284293 -0.006436233966339329 1.969409263305257e-05 -0.020763550384058263 0.0009982395668455394 0.07153330398614868 -5.0942324911535874e-08
-1.0246454186456477 0.3206161490874926 2.3743735999296073e-07 0.975609756097561 647.7276691976183 0.4857108338802707 84.48300313918821 0.0044842462222463315 0.3884045116739001 187.60567152889183 0.9805768784083078 -0.37735840540204735 -0.0046724013265398556 1.0923382500854815e-05 -0.05755382612217648 0.0010866735907246175 0.07378473071699188 -2.1649190449794233e-08
-1.0388045295691943 0.32015618892535536 2.8065972501793935e-07 0.975609756097561 696.4321636978111 0.5099686452193757 84.27934724844818 0.004371368295098413 0.37563933465190613 175.10073374113222 0.9376354039494204 -0.3440788238624658 -0.006608824887251504 1.8875578064908696e-05 -0.1337019865222022 0.0005548319742852319 0.10542961653064664 -1.4221017540809241e-08
-1.0541139404980946 0.3261024909672047 5.126351616927221e-08 0.975609756097561 618.2627365772119 0.4533347640951637 84.59837788258352 0.004381500208800195 0.37408195706178526 186.71378487483463 0.9630149994416417 -0.26845072150066046 -0.006625846635495285 1.8282530010743514e-05 -0.12796401041431033 0.0006966682045750421 0.10402659879028736 -1.9751417431187717e-08
-1.050881307836863 0.32804245265240095 5.4563295396145353e-08 0.975609756097561 646.2871819149143 0.4774425288736074 83.99625012454649 0.00456011764930103 0.3944773394090463 179.810957947685 0.9875377783637467 -0.35568213313592517 -0.006381398255115957 2.0213002292027907e-05 -0.12315969108940136 0.0008360113487632284 0.09907468091862312 -2.4049827039298962e-08
-1.0865671820128588 0.3335826939413771 5.4688179727235927e-08 0.975609756097561 703.5549854971733 0.5214580981638569 84.86337448171166 0.004561804785762753 0.390046959136478 181.1301993350555 0.9166537710010487 -0.374185998054002 -0.006237164749278724 2.1886713542606098e-05 -0.0793918391705204 0.0008463716731910286 0.08686901333862415 -1.5722372536830622e-08
-1.0652655065984267 0.32831799552241453 7.928235421771163e-08 0.975609756097561 672.1462814330497 0.4921842462557736 83.28315444471866 0.004521406197252352 0.39901164856801025 171.0943248732027 0.9551887936579002 -0.2672016090477548 -0.007850003923360153 2.491835496716988e-05 -0.03506790124185957 0.0009651996964987241 0.07581945049685826 -1.0136650373545041e-08
-1.0611614549569586 0.32733961668946926 8.427950502605242e-08 0.975609756097561 663.6366655093357 0.4863607809064949 84.86016565280167 0.004622433792284845 0.3919451269073575 180.5128414017963 0.9500925137328661 -0.3334806696005117 -0.005435682517869536 1.4518090691033133e-05 -0.04783796254616523 0.000968207916513231 0.07478821521650059 -1.1066835416925366e-08
-1.0630488857832208 0.3352999659382947 1.0521043957079806e-07 0.975609756097561 656.5239251488938 0.5023494385099992 84.4378949969019 0.004526001386710006 0.39454114488056435 186.3246825390308 1.0120487214127685 -0.43174837040197245 -0.00422953216641446 1.2212730803206447e-05 -0.12623987488499117 0.0007171845572884685 0.10075696078043354 -9.467496926571242e-09
-1.0570984524934248 0.3272712418682282 1.4311836643684785e-07 0.975609756097561 733.5444723573289 0.5208884055682286 84.39072637339656 0.004710269682842608 0.39781711252229096 176.66522068712703 0.9564254704251725 -0.34184540590246637 -0.00546034344787411 1.4341258733533878e-05 -0.0956322446219665 0.0006398961382139143 0.0981357359177229 -1.3674440104625938e-08
-1.0179568390083 0.3227673164493334 1.750378006434108e-07 0.975609756097561 726.0892070394982 0.5258143634453882 84.57820399591415 0.004690100166835989 0.40498662038124367 175.28566660214062 0.9268627000646343 -0.35057089987826945 -0.005481120821332234 1.5204922630356384e-05 -0.09795623587814022 0.0008244439812161049 0.09484396784735274 -1.467233012310941e-08
-1.0179373856963274 0.3174528823358407 1.9556346484909476e-07 0.975609756097561 752.2732130229526 0.5580675760774743 84.7443917049826 0.00462423304671768 0.399376220983804 171.59825632284617 0.9220832612697336 -0.45623767315809016 -0.005406565973298846 2.020110447116523e-05 -0.08409097360365084 0.000711377181185559 0.09133831190498831 -1.8422075402271526e-08
-1.0118552860665475 0.3169437963031442 2.3970948596323666e-07 0.975609756097561 715.6716588193897 0.5290748218825793 83.28218971021607 0.004350657318347287 0.3874643401829706 173.27904705492264 0.9872306010318789 -0.2764458993326864 -0.007359632872324381 2.324549298456529e-05 -0.08217763229074565 0.0009221651459272662 0.08637991939464515 -2.454023947047054e-08
-1.0097392277918007 0.31617864488914027 3.219974843828496e-07 0.975609756097561 620.9467555847559 0.44554676420956746 84.08382170769079 0.004515818062931947 0.3894134737815406 179.20185105080333 0.9836526888549836 -0.3232766471309104 -0.0058233637724880985 1.8045936544152818e-05 -0.08386565474670515 0.0006513579610514459 0.09491782784518028 -3.226058681928447e-08
-1.0941754184109258 0.3408007698720511 6.633270312338081e-08 0.975609756097561 658.1631874048177 0.4791166134365983 84.06440689535519 0.00444604916010851 0.39023845988239936 180.03962820236325 0.9645125983188496 -0.24604122703762665 -0.007027968456329619 1.4981783196083002e-05 -0.13867323719053268 0.0009363818191627988 0.09637950672704834 -2.8249290751772787e-08
-1.002268754008873 0.3149409453458194 1.0152134215942668e-07 0.975609756097561 682.1128428259606 0.490602961470912 84.6629469220838 0.0047455548560534425 0.4025228437825267 177.55898931305245 0.9519654479121067 -0.28879034407764775 -0.007621232417991962 2.500788647986832e-05 -0.13658136449209135 0.0006625509539031366 0.10586315030790017 -2.011140122611395e-08
-1.0118536673318117 0.31849274036258224 1.2916493676496656e-07 0.975609756097561 561.9235891650535 0.38497034610846614 84.1934986981463 0.004793090773441743 0.4077387954104952 177.69085613622823 0.9653619740233117 -0.18159781667291575 -0.008858149590893705 2.5378224898607448e-05 -0.11406747087825655 0.0009190278625795449 0.0960711285459436 -2.5728526168862466e-08
-0.9764391580712721 0.30905882961353426 1.4126282308581003e-07 0.975609756097561 596.0792121147311 0.41284457913026873 83.9100135455515 0.004921001480719607 0.42293721880872415 180.98927051794004 1.0119833522079031 -0.20709696738700265 -0.008624023256851226 2.6107325060641174e-05 -0.11854096042678364 0.0004916913082387535 0.10562860926118722 -3.0821836339865164e-08
-0.9998035002583276 0.3092643012031256 1.6498049676246543e-07 0.975609756097561 622.5442613413893 0.4394231118041536 84.50431983479649 0.0051129274861601084 0.42461236289766524 183.28710136510006 1.011704326214538 -0.43166619767952064 -0.004410942548678114 1.140825579970898e-05 -0.0566243347501216 0.0007144372206886146 0.08640958240379287 -6.430700569691339e-08
-1.0535334226178659 0.3263809427213088 1.8379278482906843e-07 0.975609756097561 621.8903781271149 0.43266177339122097 84.46349772907178 0.005087706999843544 0.42550092955580554 184.0947648332277 0.9775448113105586 -0.22285081975071214 -0.00732753706134958 1.9670163277120245e-05 -0.04359928582777303 0.0008734588103960837 0.07902701665900691 -5.239472542719724e-08
-1.0366789888808285 0.3241360298648803 2.099358868675599e-07 0.975609756097561 614.9433561349208 0.44316119947415594 85.92842577579916 0.005406766638372869 0.4332502172467684 184.42874458023175 0.9986417506385594 -0.3848369966317278 -0.005602067959294206 1.6953265849335772e-05 -0.12421677428098218 0.0008937566631006973 0.097591218047055 1.7930889013421665e-08
-1.0490528208801164 0.32284304582135115 2.459546108867097e-07 0.975609756097561 772.5242712497136 0.5564707325423136 84.15922308444941 0.005257316484492144 0.43596523003781495 175.98264715580194 0.9659357030232385 -0.32579020888226984 -0.006920483697006783 2.4411568536319945e-05 -0.07985367481762759 0.0009510449634008876 0.08447015123197102 1.9947602854319144e-08
-1.0312818946146316 0.3232195810065924 3.5833482782854883e-07 0.975609756097561 671.7542454676382 0.48958630014674076 83.96461889693344 0.005070979768441862 0.4349452332365773 182.03179922335303 1.0123412097038385 -0.26976230434939785 -0.006551559297286142 1.8040412465490064e-05 -0.1019773940233267 0.0007730346267578876 0.09201990304202043 3.1486255595428726e-08
-1.0438683749920432 0.32632035762140577 4.817509733434262e-07 0.975609756097561 573.7663776035902 0.3971465701467263 85.0170837050019 0.004913126770436813 0.40914526612208224 186.1813497620215 0.9887064317413521 -0.29123294982899683 -0.006701027954108769 1.992013785947571e-05 -0.1280516115596081 0.0007826038245834126 0.10283566727116349 3.0436792260912376e-08
-1.064095330543779 0.32946185026858366 4.6587725428213093e-07 0.975609756097561 615.6692038571957 0.44346400352942794 85.65061061639233 0.004989193684544685 0.41250716080380445 189.48327423452076 0.9715016035570971 -0.28602341112306817 -0.007391045508452846 2.1210433188476526e-05 -0.13203573006920727 0.0007513302200008022 0.10009777701886913 3.111049852351571e-08
-1.0195199490828157 0.31621934104737726 5.694853955500902e-07 0.975609756097561 601.1055843480372 0.43479687565012937 85.37601753617608 0.004988446851979202 0.41257171140016863 188.02490096377807 0.9895721421513581 -0.5348383402655605 -0.0032105406670625827 8.465433610322775e-06 -0.11012671390443544 0.0010524142797399996 0.08700877528636593 3.398090645980799e-08
-1.053143107219837 0.32737972644381286 5.152672838070536e-07 0.975609756097561 657.3677513437983 0.5141466353302682 84.36142080163577 0.004569664829936879 0.4002782359369427 182.89068877325892 0.9675645935787297 -0.3481417536417373 -0.006439918724014168 2.0951125197627727e-05 -0.1038460537158989 0.0009116264341942104 0.09200922590233057 9.745645344339744e-09
-1.0902703421831856 0.34219261001229706 6.154725530393804e-07 0.975609756097561 608.2437803494133 0.4432977774129111 85.06125012105707 0.004435782941222365 0.37701552733783894 183.96528492332902 0.9577022305768923 -0.39156355695021183 -0.006234427424710899 1.8331333709886298e-05 -0.1079653727692384 0.0006616146277901749 0.09872827322772453 1.2548642526469355e-08
-1.044313422493472 0.32575485840855434 7.633709325288073e-07 0.975609756097561 610.2603698704856 0.4370427584682089 84.27579376521152 0.0043433051436802695 0.37316622383093556 180.2854956246249 0.9878562861915079 -0.41026346330285524 -0.005907930491069716 1.8036061991108086e-05 -0.12737902172781607 0.0009282484278030579 0.09437736527671198 9.99771495098992e-09
-1.1106640784671808 0.3422195441553022 8.533034095245233e-07 0.975609756097561 712.2154145957393 0.5248510000553048 84.94532454662007 0.00466449389265358 0.39762335966718665 176.5190524188948 0.9280776906759097 -0.2853917923360455 -0.0074137161349681745 2.2728043736530914e-05 -0.026773913449014197 0.0009966272327715893 0.0694252158310769 1.192457952910493e-08
-1.0937040468533668 0.34301236887813036 9.770061299494047e-07 0.975609756097561 682.0362879446122 0.5248138903896677 85.38627445539184 0.005390738329023973 0.4511787667803707 188.18703215033526 0.9927131569546729 -0.36326680602625394 -0.0045361924205619426 1.0173813209707168e-05 -0.057874538224746745 0.0009003982462122985 0.0788240728741266 8.88278765136957e-09
-0.9696025554301448 0.30713236186246407 7.194676920155608e-07 0.975609756097561 556.2884748682429 0.3927041476679239 85.46284348068698 0.005536196099547495 0.45152820259454424 191.19534512721853 1.0432929737750103 -0.4289740020337942 -0.004941381079494357 1.5150050701812963e-05 -0.04597181114131209 0.0008947971261767427 0.08033405628280779 6.075827713140377e-09
-1.04157974658661 0.324793445195319 5.531205333571096e-07 0.975609756097561 620.2078540011747 0.46579843885026284 84.31552059123372 0.005861988480399316 0.4888267510254058 187.56562890859792 1.0158263303374855 -0.31911828941620557 -0.00618713698882964 1.7261651945966128e-05 -0.04660585581343251 0.0011398405041975913 0.0668063356280043 5.0717837372328606e-09
